time_display,time_raw,src_host,src_port,dst_host,dst_port,sniffed,target_domain,ip,network,outbound,dialer,policy,dscp,mac,pid,pname,app,raw_line
2026-01-22 00:59:30,Jan 21 16:59:30,192.168.100.110,48344,spclient.wg.spotify.com,443,spclient.wg.spotify.com,spclient.wg.spotify.com,35.186.224.24:443,tcp4,ai,att,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:59:30"" level=info msg=""192.168.100.110:48344 <-> spclient.wg.spotify.com:443"" dialer=att dscp=0 ip=""35.186.224.24:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=ai pid=0 pname= policy=fixed sniffed=spclient.wg.spotify.com"
2026-01-22 00:59:30,Jan 21 16:59:30,192.168.100.110,48382,spclient.wg.spotify.com,443,spclient.wg.spotify.com,spclient.wg.spotify.com,35.186.224.24:443,tcp4,ai,att,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:59:30"" level=info msg=""192.168.100.110:48382 <-> spclient.wg.spotify.com:443"" dialer=att dscp=0 ip=""35.186.224.24:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=ai pid=0 pname= policy=fixed sniffed=spclient.wg.spotify.com"
2026-01-22 00:59:34,Jan 21 16:59:34,192.168.100.110,49816,149.154.175.59,443,,149.154.175.59,149.154.175.59:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:59:34"" level=info msg=""192.168.100.110:49816 <-> 149.154.175.59:443"" dialer=HK-3 dscp=0 ip=""149.154.175.59:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:59:59,Jan 21 16:59:59,192.168.100.110,44156,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.42:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:59:59"" level=info msg=""192.168.100.110:44156 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.42:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:59:59,Jan 21 16:59:59,192.168.100.110,47758,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.43.50.109:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:59:59"" level=info msg=""192.168.100.110:47758 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.43.50.109:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 01:00:06,Jan 21 17:00:06,192.168.100.110,38902,bsync31-normal-alisg.tiktokv.com,443,bsync31-normal-alisg.tiktokv.com,bsync31-normal-alisg.tiktokv.com,71.18.222.1:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 17:00:06"" level=info msg=""192.168.100.110:38902 <-> bsync31-normal-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""71.18.222.1:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=bsync31-normal-alisg.tiktokv.com"
2026-01-22 01:00:16,Jan 21 17:00:16,192.168.100.110,38964,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:16"" level=info msg=""192.168.100.110:38964 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:21,Jan 21 17:00:21,192.168.100.110,46198,91.108.56.115,5222,,91.108.56.115,91.108.56.115:5222,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:21"" level=info msg=""192.168.100.110:46198 <-> 91.108.56.115:5222"" dialer=HK-3 dscp=0 ip=""91.108.56.115:5222"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:21,Jan 21 17:00:21,192.168.100.110,51054,91.108.56.115,443,,91.108.56.115,91.108.56.115:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:21"" level=info msg=""192.168.100.110:51054 <-> 91.108.56.115:443"" dialer=HK-3 dscp=0 ip=""91.108.56.115:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:22,Jan 21 17:00:22,192.168.100.110,38970,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:22"" level=info msg=""192.168.100.110:38970 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:22,Jan 21 17:00:22,192.168.100.110,46202,91.108.56.115,5222,,91.108.56.115,91.108.56.115:5222,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:22"" level=info msg=""192.168.100.110:46202 <-> 91.108.56.115:5222"" dialer=HK-3 dscp=0 ip=""91.108.56.115:5222"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:22,Jan 21 17:00:22,192.168.100.110,48332,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:22"" level=info msg=""192.168.100.110:48332 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:23,Jan 21 17:00:23,192.168.100.110,46408,149.154.167.35,443,,149.154.167.35,149.154.167.35:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:23"" level=info msg=""192.168.100.110:46408 <-> 149.154.167.35:443"" dialer=HK-3 dscp=0 ip=""149.154.167.35:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:23,Jan 21 17:00:23,192.168.100.110,46410,149.154.167.35,443,,149.154.167.35,149.154.167.35:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:23"" level=info msg=""192.168.100.110:46410 <-> 149.154.167.35:443"" dialer=HK-3 dscp=0 ip=""149.154.167.35:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:25,Jan 21 17:00:25,192.168.100.110,46412,149.154.167.35,443,,149.154.167.35,149.154.167.35:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:25"" level=info msg=""192.168.100.110:46412 <-> 149.154.167.35:443"" dialer=HK-3 dscp=0 ip=""149.154.167.35:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:25,Jan 21 17:00:25,192.168.100.110,46414,149.154.167.35,443,,149.154.167.35,149.154.167.35:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:25"" level=info msg=""192.168.100.110:46414 <-> 149.154.167.35:443"" dialer=HK-3 dscp=0 ip=""149.154.167.35:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:26,Jan 21 17:00:26,192.168.100.110,43196,149.154.167.35,443,,149.154.167.35,149.154.167.35:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:26"" level=info msg=""192.168.100.110:43196 <-> 149.154.167.35:443"" dialer=HK-3 dscp=0 ip=""149.154.167.35:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:26,Jan 21 17:00:26,192.168.100.110,47622,149.154.167.35,443,,149.154.167.35,149.154.167.35:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:26"" level=info msg=""192.168.100.110:47622 <-> 149.154.167.35:443"" dialer=HK-3 dscp=0 ip=""149.154.167.35:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:26,Jan 21 17:00:26,192.168.100.110,47626,149.154.167.35,443,,149.154.167.35,149.154.167.35:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:26"" level=info msg=""192.168.100.110:47626 <-> 149.154.167.35:443"" dialer=HK-3 dscp=0 ip=""149.154.167.35:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:26,Jan 21 17:00:26,192.168.100.110,51070,91.108.56.115,443,,91.108.56.115,91.108.56.115:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:26"" level=info msg=""192.168.100.110:51070 <-> 91.108.56.115:443"" dialer=HK-3 dscp=0 ip=""91.108.56.115:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:26,Jan 21 17:00:26,192.168.100.110,51668,149.154.167.35,80,149.154.167.35,149.154.167.35,149.154.167.35:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:26"" level=info msg=""192.168.100.110:51668 <-> 149.154.167.35:80"" dialer=HK-3 dscp=0 ip=""149.154.167.35:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=149.154.167.35"
2026-01-22 01:00:58,Jan 21 17:00:58,192.168.100.110,39006,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:00:58"" level=info msg=""192.168.100.110:39006 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:00:59,Jan 21 17:00:59,192.168.100.110,47822,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.43.50.109:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 17:00:59"" level=info msg=""192.168.100.110:47822 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.43.50.109:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 01:01:40,Jan 21 17:01:40,192.168.100.110,39034,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:01:40"" level=info msg=""192.168.100.110:39034 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:01:49,Jan 21 17:01:49,192.168.100.110,38164,play.googleapis.com,443,play.googleapis.com,play.googleapis.com,216.239.34.223:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 17:01:49"" level=info msg=""192.168.100.110:38164 <-> play.googleapis.com:443"" dialer=sing-box-10000 dscp=0 ip=""216.239.34.223:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=play.googleapis.com"
2026-01-22 01:01:50,Jan 21 17:01:50,192.168.100.110,34522,142.248.150.166,443,,142.248.150.166,142.248.150.166:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:01:50"" level=info msg=""192.168.100.110:34522 <-> 142.248.150.166:443"" dialer=sing-box-10000 dscp=0 ip=""142.248.150.166:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed="
2026-01-22 01:01:50,Jan 21 17:01:50,192.168.100.110,37186,217.217.33.20,443,,217.217.33.20,217.217.33.20:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:01:50"" level=info msg=""192.168.100.110:37186 <-> 217.217.33.20:443"" dialer=sing-box-10000 dscp=0 ip=""217.217.33.20:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed="
2026-01-22 01:01:50,Jan 21 17:01:50,192.168.100.110,58388,45.249.245.247,5443,,45.249.245.247,45.249.245.247:5443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:01:50"" level=info msg=""192.168.100.110:58388 <-> 45.249.245.247:5443"" dialer=sing-box-10000 dscp=0 ip=""45.249.245.247:5443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed="
2026-01-22 01:01:52,Jan 21 17:01:52,192.168.100.110,38648,firebaseremoteconfig.googleapis.com,443,firebaseremoteconfig.googleapis.com,firebaseremoteconfig.googleapis.com,142.250.198.138:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 17:01:52"" level=info msg=""192.168.100.110:38648 <-> firebaseremoteconfig.googleapis.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.198.138:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=firebaseremoteconfig.googleapis.com"
2026-01-22 01:01:52,Jan 21 17:01:52,192.168.100.110,47420,91.108.56.134,5222,,91.108.56.134,91.108.56.134:5222,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:01:52"" level=info msg=""192.168.100.110:47420 <-> 91.108.56.134:5222"" dialer=HK-3 dscp=0 ip=""91.108.56.134:5222"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:01:59,Jan 21 17:01:59,192.168.100.110,47970,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.43.50.109:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 17:01:59"" level=info msg=""192.168.100.110:47970 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.43.50.109:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 01:02:35,Jan 21 17:02:35,192.168.100.110,46434,91.108.56.115,5222,,91.108.56.115,91.108.56.115:5222,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:02:35"" level=info msg=""192.168.100.110:46434 <-> 91.108.56.115:5222"" dialer=HK-3 dscp=0 ip=""91.108.56.115:5222"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:02:35,Jan 21 17:02:35,192.168.100.110,50090,91.108.56.115,443,,91.108.56.115,91.108.56.115:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:02:35"" level=info msg=""192.168.100.110:50090 <-> 91.108.56.115:443"" dialer=HK-3 dscp=0 ip=""91.108.56.115:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:02:36,Jan 21 17:02:36,192.168.100.110,39206,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:02:36"" level=info msg=""192.168.100.110:39206 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:02:36,Jan 21 17:02:36,192.168.100.110,46438,91.108.56.115,5222,,91.108.56.115,91.108.56.115:5222,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:02:36"" level=info msg=""192.168.100.110:46438 <-> 91.108.56.115:5222"" dialer=HK-3 dscp=0 ip=""91.108.56.115:5222"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:02:59,Jan 21 17:02:59,192.168.100.110,48052,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.43.50.109:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 17:02:59"" level=info msg=""192.168.100.110:48052 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.43.50.109:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 01:03:08,Jan 21 17:03:08,192.168.100.110,40354,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:08"" level=info msg=""192.168.100.110:40354 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:03:08,Jan 21 17:03:08,192.168.100.110,47584,91.108.56.134,5222,,91.108.56.134,91.108.56.134:5222,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:08"" level=info msg=""192.168.100.110:47584 <-> 91.108.56.134:5222"" dialer=HK-3 dscp=0 ip=""91.108.56.134:5222"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:03:09,Jan 21 17:03:09,192.168.100.110,39246,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:09"" level=info msg=""192.168.100.110:39246 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:03:15,Jan 21 17:03:15,192.168.100.110,40366,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:15"" level=info msg=""192.168.100.110:40366 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:03:22,Jan 21 17:03:22,192.168.100.110,47592,91.108.56.134,5222,,91.108.56.134,91.108.56.134:5222,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:22"" level=info msg=""192.168.100.110:47592 <-> 91.108.56.134:5222"" dialer=HK-3 dscp=0 ip=""91.108.56.134:5222"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:03:23,Jan 21 17:03:23,2409:8a55:d1b5:4ab1:9683:c4ff:feab:9eb4,40086,2001:b28:f23f:f005::a,443,,2001:b28:f23f:f005::a,[2001:b28:f23f:f005::a]:443,tcp6,fast,sing-box-10000,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:23"" level=info msg=""[2409:8a55:d1b5:4ab1:9683:c4ff:feab:9eb4]:40086 <-> [2001:b28:f23f:f005::a]:443"" dialer=sing-box-10000 dscp=0 ip=""[2001:b28:f23f:f005::a]:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp6 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:03:36,Jan 21 17:03:36,192.168.100.110,37186,149.154.175.59,443,,149.154.175.59,149.154.175.59:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:36"" level=info msg=""192.168.100.110:37186 <-> 149.154.175.59:443"" dialer=HK-3 dscp=0 ip=""149.154.175.59:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 01:03:37,Jan 21 17:03:37,192.168.100.110,46058,content-signature-2.cdn.mozilla.net,443,content-signature-2.cdn.mozilla.net,content-signature-2.cdn.mozilla.net,34.160.144.191:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:37"" level=info msg=""192.168.100.110:46058 <-> content-signature-2.cdn.mozilla.net:443"" dialer=sing-box-10000 dscp=0 ip=""34.160.144.191:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=content-signature-2.cdn.mozilla.net"
2026-01-22 01:03:37,Jan 21 17:03:37,192.168.100.110,46060,content-signature-2.cdn.mozilla.net,443,content-signature-2.cdn.mozilla.net,content-signature-2.cdn.mozilla.net,34.160.144.191:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:37"" level=info msg=""192.168.100.110:46060 <-> content-signature-2.cdn.mozilla.net:443"" dialer=sing-box-10000 dscp=0 ip=""34.160.144.191:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=content-signature-2.cdn.mozilla.net"
2026-01-22 01:03:38,Jan 21 17:03:38,192.168.100.110,34508,detectportal.firefox.com,80,detectportal.firefox.com,detectportal.firefox.com,34.107.221.82:80,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:38"" level=info msg=""192.168.100.110:34508 <-> detectportal.firefox.com:80"" dialer=sing-box-10000 dscp=0 ip=""34.107.221.82:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=detectportal.firefox.com"
2026-01-22 01:03:38,Jan 21 17:03:38,192.168.100.110,43982,profile.accounts.firefox.com,443,profile.accounts.firefox.com,profile.accounts.firefox.com,151.101.129.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:38"" level=info msg=""192.168.100.110:43982 <-> profile.accounts.firefox.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.129.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=profile.accounts.firefox.com"
2026-01-22 01:03:38,Jan 21 17:03:38,192.168.100.110,50446,firefox.settings.services.mozilla.com,443,firefox.settings.services.mozilla.com,firefox.settings.services.mozilla.com,151.101.65.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:38"" level=info msg=""192.168.100.110:50446 <-> firefox.settings.services.mozilla.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.65.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=firefox.settings.services.mozilla.com"
2026-01-22 01:03:39,Jan 21 17:03:39,192.168.100.110,41670,chatgpt.com,443,chatgpt.com,chatgpt.com,104.18.32.47:443,tcp4,ai,att,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:39"" level=info msg=""192.168.100.110:41670 <-> chatgpt.com:443"" dialer=att dscp=0 ip=""104.18.32.47:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=ai pid=0 pname= policy=fixed sniffed=chatgpt.com"
2026-01-22 01:03:40,Jan 21 17:03:40,192.168.100.110,38266,api.accounts.firefox.com,443,api.accounts.firefox.com,api.accounts.firefox.com,151.101.1.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:40"" level=info msg=""192.168.100.110:38266 <-> api.accounts.firefox.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.1.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=api.accounts.firefox.com"
2026-01-22 01:03:40,Jan 21 17:03:40,192.168.100.110,50456,firefox.settings.services.mozilla.com,443,firefox.settings.services.mozilla.com,firefox.settings.services.mozilla.com,151.101.65.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 17:03:40"" level=info msg=""192.168.100.110:50456 <-> firefox.settings.services.mozilla.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.65.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=firefox.settings.services.mozilla.com"
